NMX-D-131-1977	D	METODO DE PRUEBA PARA DETERMINAR LA GRAVEDAD ESPECIFICA DE PASTAS DE  FRICCION, UTILIZADAS EN VEHICULOS AUTOMOTORES	http://www.economia-nmx.gob.mx/normas/nmx/1977/nmx-d-131-1977.pdf	06/04/1977	Definitiva	PASTA	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-132-1977	D	ENGRANES CORONA SINFIN	http://www.economia-nmx.gob.mx/normas/nmx/1977/nmx-d-132-1977.pdf	02/12/1977	Definitiva	AUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-133-1984	D	PRODUCTOS PARA USO EN LA AUTOTRANSPORTACION - TAPAS PARA  DISTRIBUIDOR METODOS DE PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1984/nmx-d-133-1984.pdf	13/04/1984	Definitiva	TAPA	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-135-1979	D	INDUSTRIA AUTOMOTRIZ - RINES- NOMENCLATURA	http://www.economia-nmx.gob.mx/normas/nmx/1979/nmx-d-135-1979.pdf	27/03/1979	Definitiva	RINES	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-136-CT-1988	D	AUTOTRANSPORTE-RINES PARA LLANTAS DE AUTOMOVILES Y CAMIONES  LIGEROS-ESPECIFICACIONES Y METODOS DE PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1988/nmx-d-136-ct-1988.pdf	11/07/1988	Definitiva	RINES	VEHICULOS	CTNN DE AUTOPARTES.CTNN DE VEHÍCULOS AUTOMOTORES.	NO APLICA
NMX-D-137-1982	D	AUTOMOVILES Y CAMIONES - RODAMIENTOS - SERIES METRICAS DIMENSIONES  EN ARISTAS	http://www.economia-nmx.gob.mx/normas/nmx/1982/nmx-d-137-1982.pdf	01/06/1982	Definitiva	RODAMIENTOSVEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-138-1979	D	INDUSTIA AUTOMOTRIZ- METODO DE PRUEBA DE VIDA PARA BANDAS V  EMPLEADAS EN VEHICULOS AUTOMOTORES	http://www.economia-nmx.gob.mx/normas/nmx/1979/nmx-d-138-1979.pdf	30/03/1979	Definitiva	BANDA	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-139-SCFI-2000	D	INDUSTRIA AUTOMOTRIZ-DISPOSITIVO DE ADVERTENCIA-ESPECIFICACIONES Y  METODOS DE PRUEBA (CANCELA A LA NMX-D-139-1994-SCFI).	http://www.economia-nmx.gob.mx/normas/nmx/2000/nmx-d-139-scfi-2000.pdf	25/09/2000	Definitiva	DISPOSITIVO DE ADVERTENCIA	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-140-CT-1988	D	AUTOTRANSPORTE-AUTOMOVILES Y CAMIONES-BALATAS PARA  FRENOS-DETERMINACION DE LA DUREZA GOGAN-METODOS DE PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1988/nmx-d-140-ct-1988.pdf	06/12/1988	Definitiva	BALATA	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-141-1978	D	DETERMINACION DE LA CAPACIDAD DE LOS SISTEMAS DE CALEFACCION  EMPLEADOS EN AUTOMOVILES Y CAMIONES LIGEROS	http://www.economia-nmx.gob.mx/normas/nmx/1978/nmx-d-141-1978.pdf	31/08/1978	Definitiva	AUTOMOVILVEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-142-1978	D	INDUSTRIA AUTOMOTRIZ- FRENOS DE DISCO- DETERMINACION DE LA  TEMPERATURA DE EBULLICION EN HUMEDO A REFLUJO EQUILIBRADO	http://www.economia-nmx.gob.mx/normas/nmx/1978/nmx-d-142-1978.pdf	28/12/1978	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-143-1978	D	INDUSTRIA AUTOMOTRIZ-INSTRUMENTOS DE MEDICION-UNIDAD SENSORA PARA  INDICADOR DE NIVEL EN TANQUE DE COMBUSTIBLE	http://www.economia-nmx.gob.mx/normas/nmx/1978/nmx-d-143-1978.pdf	02/01/1979	Definitiva	INSTRUMENTOS DE MEDICION	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-144-1978	D	METODO DE PRUEBA DE FUNCIONAMIENTO EN ALTA VELOCIDAD PARA  ALTERNADORES DE USO AUTOMOTRIZ	http://www.economia-nmx.gob.mx/normas/nmx/1978/nmx-d-144-1978.pdf	01/12/1978	Definitiva	ALTERNADOR	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-145-1978	D	CONDENSADORES PARA DISTRIBUIDORES DE IGNICION DE USO AUTOMOTRIZ	http://www.economia-nmx.gob.mx/normas/nmx/1978/nmx-d-145-1978.pdf	02/01/1979	Definitiva	CONDENSADORES	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-146-1978	D	INDUSTRIA AOTOMOTRIZ - RODAMIENTOS RADIALES - DIMENSIONES EXTERIORES	http://www.economia-nmx.gob.mx/normas/nmx/1978/nmx-d-146-1978.pdf	28/12/1978	Definitiva	RODAMIENTOSVEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-147-1979	D	TAPONES PARA RADIADOR CON SISTEMA ABIERTO - DETERMINACION DE LA VIDA  UTIL POR FUNCIONAMIENTO SIMULADO	http://www.economia-nmx.gob.mx/normas/nmx/1979/nmx-d-147-1979.pdf	12/03/1979	Definitiva	TAPONRADIADOR	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-148-1979	D	DETERMINACION DE LA DISTANCIA DE FRENADO EN VEHICULOS DE HASTA  2,727kg DE PBV	http://www.economia-nmx.gob.mx/normas/nmx/1979/nmx-d-148-1979.pdf	01/06/1979	Definitiva	FRENOSVEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-149-1979	D	DETERMINACION DE LA DISTANCIA Y TIEMPO NECESARIO PARA ALCANZAR UNA  RAPIDEZ DE 100km/h EN VEHICULOS DE PASAJEROS DE HASTA 2,727kg DE  PESO BRUTO VEHICULAR	http://www.economia-nmx.gob.mx/normas/nmx/1979/nmx-d-149-1979.pdf	01/06/1979	Definitiva	AUTOMOVILVEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-150-CT-1982	D	AUTOMOVILES Y CAMIONES - DETERMINACION DEL RENDIMIENTO DE  COMBUSTIBLE EN VEHICULOS CON MOTOR A GASOLINA DE HASTA 2,727kg DE  PESO BRUTO VEHICULAR	http://www.economia-nmx.gob.mx/normas/nmx/1982/nmx-d-150-ct-1982.pdf	10/12/1982	Definitiva	AUTOMOVILVEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-151-1979	D	METODO DE PRUEBA PARA LA DETERMINACION DE LA CAPACIDAD DE EQUIPAJE  DE COMPORTAMIENTOS INTERIORES DE VEHICULOS DE HASTA 2,727 KG DE PBV	http://www.economia-nmx.gob.mx/normas/nmx/1979/nmx-d-151-1979.pdf	13/06/1979	Definitiva	VEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-152-1980	D	INDUSTRIA AUTOMOTRIZ - RINES - ARILLOS PARA BICICLETA - DIMENSIONES	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-152-1980.pdf	11/03/1980	Definitiva	RINES	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-153-CT-1988	D	AUTOTRANSPORTE-AUTOMOVILES Y CAMIONES-BALATAS PARA  FRENOS-DETERMINACION DEL COEFICIENTE DE FRICCION Y DESGASTE,  UTILIZANDO LA MAQUINA FAST	http://www.economia-nmx.gob.mx/normas/nmx/1988/nmx-d-153-ct-1988.pdf	06/12/1988	Definitiva	BALATA	VEHICULOS	CTNN DE VEHÍCULOS AUTOMOTORES.	NO APLICA
NMX-D-154-1980	D	AUTOMOVILES Y CAMIONES - FILTROS - FILTROS SELLADOS ROSCADOS PARA  ACEITE LUBRICANTE - DIMENSIONES	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-154-1980.pdf	17/07/1980	Definitiva	FILTRO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-155-1980	D	INDUSTRIA AUTOMOTRIZ - BRAZOS LIMPIA PARABRISAS	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-155-1980.pdf	01/02/1980	Definitiva	AUTOMOVILVEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-156-1979	D	INDUSTRIA AUTOMOTRIZ - ESPEJOS RETROVISORES	http://www.economia-nmx.gob.mx/normas/nmx/1979/nmx-d-156-1979.pdf	13/11/1979	Definitiva	ESPEJOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-157-1980	D	AUTOMOVILES Y CAMIONES- MOTORES - METODO DE PRUEBA PARA DETERMINAR  LA RESTRICCION, CAPACIDAD DE RETENCION DE POLVO Y EFICIENCIA EN  FILTROS DE AIRE SECOS	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-157-1980.pdf	28/03/1980	Definitiva	FILTROVEHICULO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-158-1980	D	INDUSTRIA AUTOMOTRIZ - FILTROS DE AIRE SECOS PARA MOTORES DE  COMBUSTION INTERNA	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-158-1980.pdf	30/01/1980	Definitiva		VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-159-1980	D	AUTOMOVILES Y CAMIONES - CHASIS - TERMINOLOGIA PARA RODAMIENTOS	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-159-1980.pdf	07/05/1980	Definitiva	AUTOMOVILCAMION	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-160-1980	D	AUTOMOVILES Y CAMIONES - CHASIS - METODO DE EVALUACION DE LA  CAPACIDAD DE CARGA ESTATICA DE RODAMIENTOS DE BOLAS Y RODILLOS	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-160-1980.pdf	06/05/1980	Definitiva	AUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-161-CT-1981 	D	AUTOMOVILES Y CAMIONES - ENSAMBLES DE MANGUERAS PARA FRENOS  HIDRAULICOS- PRUEBA DE FUGAS	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-161-ct-1981.pdf	16/11/1981	Definitiva	MANGUERAFRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-163-1980	D	AUTOMOVILES Y CAMIONES - REGULADOR MANUAL DE VENTANILLA - TIPO  CREMALLERA	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-163-1980.pdf	18/08/1980	Definitiva	REGULADOR	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-164-1980	D	AUTOMOVILES Y CAMIONES - BULBO DETECTOR PARA INDICADOR DE PRESION DE  ACEITE	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-164-1980.pdf	09/07/1980	Definitiva	INSTRUMENTOS DE MEDICIONBULBO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-165-1980	D	AUTOMOVILES Y CAMIONES - FILTROS DE ACEITE - METODO DE PRUEBA DE  PASO SENCILLO PARA DETERMINAR LA CAPACIDAD DE RETENCION DE PARTICULAS	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-165-1980.pdf	17/07/1980	Definitiva	FILTRO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-171-1980	D	AUTOMOVILES Y CAMIONES -FILTROS DE ACEITE - METODO PARA EL ANALISIS  DE MUESTRA DE ACEITE	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-171-1980.pdf	09/07/1980	Definitiva	FILTRO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-174-1980	D	AUTOMOVILES Y CAMIONES - FRENOS HIDRAULICOS- ENSAMBLES DE MANGUERA  CONECTOR-PRUEBA DE NO OBSTRUCCION	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-174-1980.pdf	04/09/1980	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-176-1980	D	AUTOMOVILES Y CAMIONES-ENSAMBLES DE MANGUERAS PARA FRENOS  HIDRAULICOS-PRUEBA DE RESISTENCIA A LA TENSION	http://www.economia-nmx.gob.mx/normas/nmx/1980/nmx-d-176-1980.pdf	13/10/1980	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-177-CT-1981	D	AUTOMOVILES Y CAMIONES - ENSAMBLES DE MANGUERAS PARA FRENOS  HIDRAULICOS - PRUEBA DE EXPANSION VOLUMETRICA	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-177-ct-1981.pdf	06/04/1981	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-179-CT-1981	D	AUTOMOVILES Y CAMIONES-SISTEMAS DE CARBURACION-GAS  LP-INSTALACION-ESPECIFICACIONES	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-179-ct-1981.pdf	19/06/1981	Definitiva	GAS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-180-1981	D	AUTOMOVILES Y CAMIONES - CAPACIDAD DE CARGA DINAMICA Y VIDA DE  RODAMIENTOS- METODO DE EVALUACION	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-180-1981.pdf	13/04/1981	Definitiva	RODAMIENTOSAUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-181-CT-1981	D	AUTOMOVILES Y CAMIONES - SISTEMAS DE CARBURACION - GAS LP-  CARBURADORES Y ADAPTADORES	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-181-ct-1981.pdf	09/07/1981	Definitiva	GASAUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-182-1981	D	AUTOMOVILES Y CAMIONES - MOTORES DE ARRANQUE	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-182-1981.pdf	19/06/1981	Definitiva	AUTOMOVILMOTORES	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-183-CT-1981	D	AUTOMOVILES Y CAMIONES - ENSAMBLES DE MANGUERAS PARA FRENOS  HIDRAULICOS-PRUEBA DE RESISTENCIA A LA PRESION HIDRAULICA	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-183-ct-1981.pdf	22/10/1981	Definitiva	MANGUERAFRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-184-CT-1981	D	AUTOMOVILES Y CAMIONES - ENSAMBLES DE MANGUERAS PARA FRENOS  HIDRAULICOS - PRUEBA DE ABSORCION DE AGUA	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-184-ct-1981.pdf	12/02/1982	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-185-CT-1981	D	AUTOMOVILES Y CAMIONES - ENSAMBLES DE MANGUERAS PARA FRENOS  HIDRAULICOS- PRUEBA DE RESISTENCIA AL OZONO	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-185-ct-1981.pdf	16/11/1981	Definitiva	MANGUERAFRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-186-CT-1981	D	AUTOMOVILES Y CAMIONES - SISTEMAS DE CARBURACION- GAS LP FILTROS	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-186-ct-1981.pdf	06/01/1982	Definitiva	AUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-187-1981	D	AUTOMOVILES Y CAMIONES - REMOLQUES Y SEMI-REMOLQUES	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-187-1981.pdf	16/11/1981	Definitiva	AUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-188-1981	D	AUTOMOVILES Y CAMIONES - DETERMINACION DE LA RESISTENCIA A LA  EXPOSICION A LA INTEMPERIE DE COMPUESTOS DE HULE	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-188-1981.pdf	27/01/1982	Definitiva	HULEAUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-189-1981	D	AUTOMOVILES Y CAMIONES - CAÑUELAS PARA VENTANILLA	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-189-1981.pdf	21/09/1981	Definitiva	AUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-190-1995-SCFI	D	INDUSTRIA AUTOMOTRIZ - BALATAS - RESISTENCIA AL DESPRENDIMIENTO DE  FRENOS DE DISCO Y TAMBOR - METODO DE PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1995/nmx-d-190-1995.pdf	17/04/1996	Definitiva	BALATAFRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-191-CT-1981	D	AUTOMOVILES Y CAMIONES - ENSAMBLES DE MANGUERAS PARA FRENOS  HIDRAULICOS - DETERMINACION DE LA RESISTENCIA A LA CORROSION -  METODO DE ROCIO SALINO	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-191-ct-1981.pdf	27/01/1982	Definitiva	AUTOMOVILFRENOS	VEHICULOS	CTNN DE VEHÍCULOS AUTOMOTORES.	NO APLICA
NMX-D-192-1982	D	DESTELLADORES PARA LAMPARAS DIRECCIONALES DE USO AUTOMOTRIZ DE 12  VOLTS NOMINALES, DE CORRIENTE DIRECTA	http://www.economia-nmx.gob.mx/normas/nmx/1982/nmx-d-192-1982.pdf	08/06/1982	Definitiva	LAMPARAS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-193-CT-1981	D	AUTOMOVILES Y CAMIONES - ENSAMBLES DE MANGUERAS PARA FRENOS  HIDRAULICOS DETERMINACION DE LA RESISTENCIA AL DOBLADO A BAJA  TEMPERATURA	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-193-ct-1981.pdf	08/12/1981	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-194-1981	D	AUTOMOVILES Y CAMIONES - MOTORES DE COMBUSTION INTERNA -  CLASIFICACION	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-194-1981.pdf	11/01/1982	Definitiva	MOTORES	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-195-1981	D	AUTOMOVILES Y CAMIONES - MOTORES - DE EMBOLO SISTEMA DE  ALIMENTACIÓN -  CLASIFICACIÓN	http://www.economia-nmx.gob.mx/normas/nmx/1981/nmx-d-195-1981.pdf	14/01/1982	Definitiva	MOTORESCAMION	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-196-1982	D	AUTOMOVILES Y CAMIONES - MOTORES - DE EMBOLO - SISTEMA DE ENCENDIDO -  CLASIFICACION	http://www.economia-nmx.gob.mx/normas/nmx/1982/nmx-d-196-1982.pdf	11/02/1982	Definitiva	MOTORES	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-197-1982	D	AUTOMOVILES Y CAMIONES - VELOCIDAD MAXIMA - METODO DE MEDICION	http://www.economia-nmx.gob.mx/normas/nmx/1982/nmx-d-197-1982.pdf	07/10/1982	Definitiva	AUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-198-1-1984	D	AUTOTRANSPORTE - BICICLETAS - TERMINOLOGIA	http://www.economia-nmx.gob.mx/normas/nmx/1984/nmx-d-198-1-1984.pdf	22/06/1984	Definitiva	BICICLETATERMINOLOGÍA	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-198-2-1985	D	AUTOTRANSPORTE - BICICLETAS - ESPECIFICACIONES	http://www.economia-nmx.gob.mx/normas/nmx/1985/nmx-d-198-2-1985.pdf	05/11/1985	Definitiva	BICICLETAAUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-198-3-1985	D	AUTOTRANSPORTE - BICICLETAS - METODOS DE PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1985/nmx-d-198-3-1985.pdf	04/11/1985	Definitiva	BICICLETAMETODO DE PRUEBA	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-200-CT-1982	D	AUTOMOVILES Y CAMIONES - AMORTIGUADORES HIDRAULICOS	http://www.economia-nmx.gob.mx/normas/nmx/1982/nmx-d-200-ct-1982.pdf	23/12/1982	Definitiva	AUTOMOVIL	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-201-CT-1984	D	AUTOTRANSPORTE - AUTOMOVILES Y CAMIONES-ENSAMBLE DEL CILINDRO DE  RUEDA PARA FRENOS HIDRAULICOS - LIBRE AVANCE Y RETROCESO DE LOS  EMBOLOS - METODO DE PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1984/nmx-d-201-ct-1984.pdf	22/06/1984	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-202-1983	D	AUTOTRANSPORTE - AUTOMOVILES Y CAMIONES-FILTROS PARA COMBUSTIBLE  LIQUIDO-COMPORTAMIENTO-METODO DE PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1983/nmx-d-202-1983.pdf	11/02/1983	Definitiva	FILTRO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-203-1983	D	AUTOTRANSPORTE - BARCOS-PARTES PRINCIPALES-TERMINOLOGIA	http://www.economia-nmx.gob.mx/normas/nmx/1983/nmx-d-203-1983.pdf	17/02/1983	Definitiva	BARCOTERMINOLOGÍA	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-204-1-1986	D	PUERTAS ESTANCAS A LA INTEMPERIE PARA BARCOS CON CASCO DE ACERO	http://www.economia-nmx.gob.mx/normas/nmx/1986/nmx-d-204-1-1986.pdf	17/12/1986	Definitiva			CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-204-2-1987	D	PUERTAS PARA PAÑOLES NO ESTANCAS PARA BARCOS CON  CASCO DE ACERO	http://www.economia-nmx.gob.mx/normas/nmx/1987/nmx-d-204-2-1987.pdf	11/02/1987	Definitiva			CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-204-5-1983	D	AUTOTRANSPORTE - BARCOS - PUERTAS DE TAMBOR DE ACERO- ESTANCAS A LA  INTEMPERIE.	http://www.economia-nmx.gob.mx/normas/nmx/1983/nmx-d-204-5-1983.pdf	08/08/1983	Definitiva	BARCO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-204-6-1983	D	AUTOTRANSPORTE - BARCOS - PUERTAS DE TAMBOR DE ACERO NO ESTANCAS A  LA INTEMPERIE	http://www.economia-nmx.gob.mx/normas/nmx/1983/nmx-d-204-6-1983.pdf	08/08/1983	Definitiva	BARCO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-204-7-1983	D	AUTOTRANSPORTE - BARCOS-PUERTAS DE TAMBOR DE ALUMINIO ALEADO  ESTANCAS A LA INTEMPERIE	http://www.economia-nmx.gob.mx/normas/nmx/1983/nmx-d-204-7-1983.pdf	17/08/1983	Definitiva	BARCO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-204-8-1983	D	AUTOTRANSPORTE - BARCOS-PUERTAS DE TAMBOR DE ALUMINIO ALEADO NO  ESTANCAS A LA INTEMPERIE	http://www.economia-nmx.gob.mx/normas/nmx/1983/nmx-d-204-8-1983.pdf	17/08/1983	Definitiva	BARCO	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-205-1983	D	PRODUCTOS PARA USO EN LA AUTOTRANSPORTACION - REGULADORES PARA  GENERADORES DE AUTOMOVIL	http://www.economia-nmx.gob.mx/normas/nmx/1983/nmx-d-205-1983.pdf	17/08/1983	Definitiva	REGULADORGENERADORES	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-206-CT-1984	D	AUTOTRANSPORTE - AUTOMOVILES Y CAMIONES - ENSAMBLE DEL CILINDRO DE  RUEDA PARA FRENOS HIDRAULICOS - RESISTENCIA AL OZONO - METODO DE  PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1984/nmx-d-206-ct-1984.pdf	22/06/1984	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-207-CT-1984	D	AUTOTRANSPORTE  - AUTOMOVILES Y CAMIONES - ENSAMBLE DEL CILINDRO DE  RUEDA PARA FRENOS HIDRAULICOS - RESISTENCIA A LA HUMEDAD - METODO DE  PRUEBA	http://www.economia-nmx.gob.mx/normas/nmx/1984/nmx-d-207-ct-1984.pdf	22/06/1984	Definitiva	FRENOS	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
NMX-D-208-1983	D	AUTOTRANSPORTE - INDUSTRIA AUTOMOTRIZ VEHICULOS AUTOMOTORES  INTERRUPTORES PARA ILUMINACION	http://www.economia-nmx.gob.mx/normas/nmx/1983/nmx-d-208-1983.pdf	16/02/1983	Definitiva	INTERRUPTORES	VEHICULOS	CTNN DE LA INDUSTRIA AUTOMOTRIZ.	NO APLICA
